Dialogue ID,Turn,Teacher,Student,Correct,Prob,KC Probs,Dialogue Acc.,KCs,Notes
318,7,"That's true, but can you tell me how you knew 8 would have any left but 5 would?","8 only has 2 full icons, as 5 has 1 icon and 1 bit",true,0.6023,0.6023,0.8333,1) Find all factor pairs for a whole number in the range 1–100. Recognize that a whole number is a multiple of each of its factors. Determine whether a given whole number in the range 1–100 is a multiple of a given one-digit number. Determine whether a given whole number in the range 1–100 is prime or composite.,
318,8,Or can you give me another example of a number that would have none left?,12?,true,0.6661,0.6661,0.8333,1) Find all factor pairs for a whole number in the range 1–100. Recognize that a whole number is a multiple of each of its factors. Determine whether a given whole number in the range 1–100 is a multiple of a given one-digit number. Determine whether a given whole number in the range 1–100 is prime or composite.,
318,9,"Yes! So so far we know we can show 4, 8 or 12 with whole symbols. And the question asks us to pick between 1, 14, 24 and 34. Any ideas yet?",24?,true,0.5872,0.5872,0.8333,1) Find all factor pairs for a whole number in the range 1–100. Recognize that a whole number is a multiple of each of its factors. Determine whether a given whole number in the range 1–100 is a multiple of a given one-digit number. Determine whether a given whole number in the range 1–100 is prime or composite.,
318,10,That's it! 🎉👏🎉,thank you,na,--,--,0.8333,None,
318,11,"24 had nothing left over because it is in the 4 times table, you can make it using 4s. Or a different way to say it, it is a multiple of 4. Ready to go on?",yep! thank yopu,na,--,--,0.8333,None,
318,12,"Great, bye!",,na,--,--,0.8333,None,
,,,,,,,,,
319,1,Hi Farhan! How can I help?,Hello I need help with this question,na,--,--,0.5000,None,
319,2,"Ok, let's have a look... So, first of all, do you know what a quadratic sequence is?",I think it is where a sequence is added by the same amount,False,--,--,0.5000,"1) Generate a number or shape pattern that follows a given rule. Identify apparent features of the pattern that were not explicit in the rule itself. For example, given the rule “Add 3” and the starting number 1, generate terms in the resulting sequence and observe that the terms appear to alternate between odd and even numbers. Explain informally why the numbers will continue to alternate in this way.",
319,3,"So, it's where the second difference is the same amount each time....",yeah i think,na,--,--,0.5000,None,
319,4,"So, what that means is.... This would be quadratic.... 2,5,10,17.... What's the difference between each number?",2,False,0.7865,0.7865,0.5000,"1) Generate a number or shape pattern that follows a given rule. Identify apparent features of the pattern that were not explicit in the rule itself. For example, given the rule “Add 3” and the starting number 1, generate terms in the resulting sequence and observe that the terms appear to alternate between odd and even numbers. Explain informally why the numbers will continue to alternate in this way.",
319,5,"Did you jump straight to the second difference? If so, great, well done! And a linear sequence is one like this.... 2,5,8,11....   adding the same amount each time.",yes,na,--,--,0.5000,None,
319,6,"Great! Ok, let's look at the question you're doing... 24, 15, 8, 3, 0... This is Jack's sequence. What's the second difference here?",that might be a quadratic,False,0.5746,0.5746,0.5000,"1) Generate a number or shape pattern that follows a given rule. Identify apparent features of the pattern that were not explicit in the rule itself. For example, given the rule “Add 3” and the starting number 1, generate terms in the resulting sequence and observe that the terms appear to alternate between odd and even numbers. Explain informally why the numbers will continue to alternate in this way.",
319,7,Yes....why?,Because the difference between 24 and 15 is 9 and the difference between 15 and 8 and 3 is 6,False,0.6945,0.6945,0.5000,"1) Generate a number or shape pattern that follows a given rule. Identify apparent features of the pattern that were not explicit in the rule itself. For example, given the rule “Add 3” and the starting number 1, generate terms in the resulting sequence and observe that the terms appear to alternate between odd and even numbers. Explain informally why the numbers will continue to alternate in this way.",
319,8,"Yes, the differences are 9,7,5,3. And the differences between each of those numbers is always 2. Great! Ok, what about Emma's?  124, 63, 26, 7, 3, 0...",I don't think it is a quadratic,true,0.6519,0.6519,0.5000,"1) Generate a number or shape pattern that follows a given rule. Identify apparent features of the pattern that were not explicit in the rule itself. For example, given the rule “Add 3” and the starting number 1, generate terms in the resulting sequence and observe that the terms appear to alternate between odd and even numbers. Explain informally why the numbers will continue to alternate in this way.",
319,9,Nor do I....why do you think that?,Aas it doesn't follow the rules of a quadratic. as,true,0.7327,0.7327,0.5000,"1) Generate a number or shape pattern that follows a given rule. Identify apparent features of the pattern that were not explicit in the rule itself. For example, given the rule “Add 3” and the starting number 1, generate terms in the resulting sequence and observe that the terms appear to alternate between odd and even numbers. Explain informally why the numbers will continue to alternate in this way.",
319,10,"Yes, that's right....the differences are something like 61, 35, 19, 4, 3...... So, it's only quadratic if the difference between each of those numbers is the same....",so that means jack is correct,true,0.7516,0.7516,0.5000,"1) Generate a number or shape pattern that follows a given rule. Identify apparent features of the pattern that were not explicit in the rule itself. For example, given the rule “Add 3” and the starting number 1, generate terms in the resulting sequence and observe that the terms appear to alternate between odd and even numbers. Explain informally why the numbers will continue to alternate in this way.",
319,11,Great! 😀. Great work! I'll leave you to enter your answer. 🙂,,na,--,--,0.5000,None,
,,,,,,,,,
320,1,Hi Liana :). How can I help?,i forgot how you do inequalities,na,--,--,0.6667,None,
320,2,No problem! Let's take a look. So what number is the circle over?,-1,true,--,--,0.6667,1) Write an inequality of the form x > c or x < c to represent a constraint or condition in a real-world or mathematical problem. Recognize that inequalities of the form x > c or x < c have infinitely many solutions; represent solutions of such inequalities on number line diagrams.,
320,3,Great! And what direction is the arrow pointing?,left,true,0.7997,0.7997,0.6667,1) Write an inequality of the form x > c or x < c to represent a constraint or condition in a real-world or mathematical problem. Recognize that inequalities of the form x > c or x < c have infinitely many solutions; represent solutions of such inequalities on number line diagrams.,
320,4,Great! Is it pointing towards numbers that are less than -1 or greater than -1?,less than,true,0.7603,0.7603,0.6667,1) Write an inequality of the form x > c or x < c to represent a constraint or condition in a real-world or mathematical problem. Recognize that inequalities of the form x > c or x < c have infinitely many solutions; represent solutions of such inequalities on number line diagrams.,
320,5,Super! So we know that x is LESS THAN -1. Now that means we could write x<-1 or x<=-1. What's the difference between the inequality symbol with the single arrow and the one with the extra line?,idk but i know how to do it now,False,0.5830,0.5830,0.6667,1) Write an inequality of the form x > c or x < c to represent a constraint or condition in a real-world or mathematical problem. Recognize that inequalities of the form x > c or x < c have infinitely many solutions; represent solutions of such inequalities on number line diagrams.,
320,6,"Ok. Because the circle above the -1 is not coloured in, it means that we don't actually include the -1. So we have to write x<-1. If the circle was coloured in it would mean we could include the -1 so it would mean that 'x is less than OR EQUAL to -1'",yes,na,--,--,0.6667,None,
320,7,Great! Are you happy to return to the quiz?,yes,na,--,--,0.6667,None,
320,8,"Super, well done today 🔥",,na,--,--,0.6667,None,
,,,,,,,,,
321,0,--,Hi,na,--,--,0.7143,None,
321,1,"Hello Lila, thank you for your patience, we have a few students online. Can you please watch the video while I read the question :)",Yep,na,--,--,0.7143,None,
321,2,Have you watched it :),Yep,na,--,--,0.7143,None,
321,3,what is root (16) and Root (9),16)4 9)3,true,--,--,0.7143,"1) Use square root and cube root symbols to represent solutions to equations of the form x^(2) = p and x^(3) = p, where p is a positive rational number. Evaluate square roots of small perfect squares and cube roots of small perfect cubes. Know that Ö2 is irrational.",
321,4,Excellent and what do they add to give,What,False,0.4485,0.4485,0.7143,"1) Use square root and cube root symbols to represent solutions to equations of the form x^(2) = p and x^(3) = p, where p is a positive rational number. Evaluate square roots of small perfect squares and cube roots of small perfect cubes. Know that Ö2 is irrational.",
321,5,So sqrt(16)+sqrt(9). if we know that is 4+3,25. 7,False,0.4840,0.4840,0.7143,"1) Use square root and cube root symbols to represent solutions to equations of the form x^(2) = p and x^(3) = p, where p is a positive rational number. Evaluate square roots of small perfect squares and cube roots of small perfect cubes. Know that Ö2 is irrational.",
321,6,7 super so we know Jack is correct. What do we think about Emma,Nope,true,0.4265,0.4265,0.7143,"1) Use square root and cube root symbols to represent solutions to equations of the form x^(2) = p and x^(3) = p, where p is a positive rational number. Evaluate square roots of small perfect squares and cube roots of small perfect cubes. Know that Ö2 is irrational.",
